time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol,return,volatility,momentum,tssi,sentiment_disagreement,article_volume,sentiment_momentum,msi
2025-07-28,195.31,182.22,188.71,2077635.75,392184056.3,183.13,direct,,SOL,-0.029569180223623648,0.04351624912007096,-0.019646680942184247,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-07-29,186.64,178.26,183.13,1547445.62,281675365.23,181.47,direct,,SOL,-0.009064598918800848,0.03485049252777568,-0.018656716417910335,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-07-30,182.5,170.45,181.47,1492161.81,264745022.53,177.77,direct,,SOL,-0.020389045021215524,0.0222407920915812,-0.05797255047427263,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-07-31,182.67,171.49,177.77,1545370.03,274056279.25,172.22,direct,,SOL,-0.031220115880069788,0.02164551560420301,-0.05957516518320316,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-08-01,172.24,159.2,172.22,3092390.35,517751854.06,162.67,direct,,SOL,-0.055452328417140984,0.02355649512239753,-0.10359839091860923,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-08-02,165.21,155.81,162.67,1168151.35,187758990.15,158.48,direct,,SOL,-0.02575766890022746,0.0232734954631457,-0.10851099735613445,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-08-03,163.13,156.3,158.48,756400.78,121815182.3,162.01,direct,,SOL,0.022274103987884875,0.023812730902134704,-0.059284635930786256,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-08-04,169.83,161.33,162.01,1479618.44,244834590.1,169.57,direct,,SOL,0.04666378618603795,0.03445886813119645,0.042417163582713524,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-08-05,171.69,161.31,169.57,1244209.67,206575201.16,164.07,direct,,SOL,-0.032434982603054774,0.03542419077599113,0.0352725896012116,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-08-06,169.97,161.19,164.07,1112772.39,184561769.6,168.16,direct,,SOL,0.024928384226244882,0.038054033296974425,0.037960619714832555,0.53256,0.42771634643883905,0.0,0.53256,0.733296
2025-08-07,169.02,166.85,168.16,81931.41,13764556.48,167.34,direct,,SOL,-0.004876308277830588,0.03656604794388558,-0.013150911128147591,0.39812000000000003,0.42771634643883905,1.0,0.39812000000000003,0.733296
2025-07-08,2.322,2.249,2.271,118156655.54,270523244.97,2.311,direct,,XRP,,,,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-09,2.429,2.298,2.311,173823267.84,413187045.35,2.405,direct,,XRP,0.04067503245348325,,,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-10,2.569,2.395,2.405,210110556.21,520894303.24,2.547,direct,,XRP,0.05904365904365916,,,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-11,2.976,2.512,2.547,533484018.35,1464564352.48,2.733,direct,,XRP,0.07302709069493529,,0.1826049329294679,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-12,2.848,2.664,2.733,213608504.91,589284830.81,2.74,direct,,XRP,0.0025612879619465456,,0.13929313929313958,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-13,2.895,2.725,2.74,194683879.55,548745091.72,2.837,direct,,XRP,0.03540145985401466,,0.1138594424813506,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-14,3.035,2.823,2.837,390664795.55,1152613209.6,2.959,direct,,XRP,0.04300317236517448,,0.08269301134284657,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-15,2.959,2.805,2.959,233544176.05,674079365.67,2.92,direct,,XRP,-0.013180128421764192,0.030252596326994292,0.06569343065693412,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-16,3.102,2.878,2.92,259121118.79,777789712.29,3.039,direct,,XRP,0.04075342465753429,0.030255337308678062,0.0712019739161085,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-17,3.552,2.989,3.039,578132097.12,1906881571.27,3.484,direct,,XRP,0.14642974662718,0.052200746211377096,0.17742480567759378,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-18,3.665,3.346,3.484,538988491.82,1886829017.68,3.416,direct,,XRP,-0.019517795637198687,0.056045608477620405,0.1698630136986301,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-19,3.487,3.356,3.416,162545475.94,557138226.92,3.427,direct,,XRP,0.0032201405152225693,0.05598524552959845,0.127673576834485,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-20,3.559,3.388,3.427,207091727.08,721979937.58,3.456,direct,,XRP,0.008462211847096501,0.0567715877730175,-0.008036739380022917,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-21,3.652,3.41,3.456,269445529.42,958837298.22,3.552,direct,,XRP,0.0277777777777779,0.05647597058734468,0.03981264637002346,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-22,3.581,3.424,3.552,244453386.17,858844068.62,3.552,direct,,XRP,0.0,0.055088306687703856,0.03647505106507154,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-23,3.554,3.05,3.552,395965778.35,1296447247.79,3.186,direct,,XRP,-0.10304054054054057,0.0738473288593069,-0.078125,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-24,3.268,2.96,3.186,341020039.86,1075190410.89,3.147,direct,,XRP,-0.012241054613935987,0.04223587213852512,-0.11402027027027029,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-25,3.163,3.001,3.147,260492308.11,803405571.33,3.143,direct,,XRP,-0.0012710517953606892,0.04237404603761828,-0.11514639639639646,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-26,3.219,3.109,3.143,97853649.93,310514917.15,3.167,direct,,XRP,0.007636016544702473,0.04265321089856502,-0.0059635907093534835,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-27,3.252,3.158,3.167,104202017.15,334125633.39,3.24,direct,,XRP,0.023050205241553545,0.0440605569438603,0.029551954242135414,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-28,3.332,3.108,3.24,206553386.21,662457406.82,3.123,direct,,XRP,-0.036111111111111094,0.04190652748787151,-0.006363347120585283,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-29,3.186,3.054,3.123,173048734.41,540607965.71,3.128,direct,,XRP,0.0016010246557796037,0.04202169329264216,-0.012314493211240785,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-30,3.162,3.001,3.128,182415067.07,564073840.4,3.096,direct,,XRP,-0.010230179028132946,0.01845605501097853,-0.04444444444444451,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-07-31,3.177,3.012,3.096,140588778.53,435429735.16,3.023,direct,,XRP,-0.023578811369509012,0.019757751794694075,-0.03202049311559396,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-08-01,3.058,2.893,3.023,266075500.3,792364519.18,2.96,direct,,XRP,-0.020840224942110575,0.02042337389657133,-0.053708439897698246,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-08-02,3.019,2.74,2.96,203629824.0,580205925.2,2.769,direct,,XRP,-0.06452702702702695,0.027864510640093175,-0.10562015503875966,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-08-03,2.962,2.728,2.769,131213887.96,376275590.6,2.949,direct,,XRP,0.06500541711809316,0.04014033085538011,-0.024478994376447294,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-08-04,3.091,2.932,2.949,153509538.64,465014449.06,3.072,direct,,XRP,0.04170905391658186,0.04322370295566557,0.037837837837837895,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-08-05,3.106,2.916,3.072,145580409.53,437026835.39,2.962,direct,,XRP,-0.03580729166666663,0.045043196794549316,0.0697002527988444,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-08-06,3.019,2.902,2.962,113893643.04,337690365.66,2.991,direct,,XRP,0.00979068197164068,0.0454301426090503,0.014242115971515812,0.39812000000000003,0.42771634643883905,0.0,0.39812000000000003,0.733296
2025-08-07,3.011,2.974,2.991,10623369.16,31743750.72,2.976,direct,,XRP,-0.005015045135406293,0.04463401835216368,-0.03125,0.5412085714285714,0.11513483507444233,7.0,0.5412085714285714,0.733296
